group,variable,value
Gisngivitis,25,2.793988615
Mucositis,25,-1.764765649
Mucositis,25,-15.09456559
Mucositis,25,-1.752322529
Mucositis,25,-3.062863529
Mucositis,25,-4.612723198
Mucositis,25,18.25250479
Mucositis,25,-5.278557221
Mucositis,25,-2.674421071
Mucositis,25,12.3952412
Mucositis,25,36.13900721
Mucositis,25,-1.291780783
Mucositis,25,0.047696708
Mucositis,25,-0.766353885
Mucositis,25,-13.60214853
Mucositis,25,3.500189675
Periimplantitis,25,4.341117905
Periimplantitis,25,-2.188758246
Periimplantitis,25,-2.77296457
Periimplantitis,25,-2.406235851
Periimplantitis,25,2.287803856
Periimplantitis,25,-5.006016499
Periimplantitis,25,13.06841701
Periimplantitis,25,3.896181836
Periimplantitis,25,10.70391474
Periimplantitis,25,52.4942973
Periimplantitis,25,23.91943556
Periimplantitis,25,-20.50915027
Periimplantitis,25,-2.223171383
Periimplantitis,25,-4.96407528
Healthy,26,-7.058448633
Healthy,26,1.977588429
Healthy,26,4.783301752
Healthy,26,2.640510219
Healthy,26,0.650536908
Healthy,26,-3.606107134
Healthy,26,-1.407980709
Healthy,26,-5.00657399
Healthy,26,-6.857680906
Healthy,26,0.065050973
Gisngivitis,26,0.934803937
Gisngivitis,26,-8.636188646
Gisngivitis,26,-3.760479697
Gisngivitis,26,15.80963294
Gisngivitis,26,-0.197152796
Gisngivitis,26,15.51094885
Gisngivitis,26,-32.88043087
Gisngivitis,26,19.87637987
Gisngivitis,26,4.678745401
Gisngivitis,26,10.21743018
Mucositis,26,-1.601676838
Mucositis,26,-14.07187188
Mucositis,26,-1.116099116
Mucositis,26,-2.937807223
Mucositis,26,-4.464074336
Mucositis,26,19.28617668
Mucositis,26,-5.219809468
Mucositis,26,-2.102471761
Mucositis,26,10.94446025
Mucositis,26,33.43426386
Mucositis,26,-2.167840384
Mucositis,26,0.876745493
Mucositis,26,-0.246525426
Mucositis,26,-13.4022061
Mucositis,26,3.220109704
Periimplantitis,26,4.917282456
Periimplantitis,26,-1.857103331
Periimplantitis,26,-2.069776148
Periimplantitis,26,-3.101812761
Periimplantitis,26,2.305078431
Periimplantitis,26,-3.770545176
Periimplantitis,26,10.70817505
Periimplantitis,26,4.854925107
Periimplantitis,26,13.83818617
Periimplantitis,26,51.67641177
Periimplantitis,26,25.62092878
Periimplantitis,26,-20.71094807
Periimplantitis,26,-1.942002553
Periimplantitis,26,-4.587663457
Healthy,26,-7.138779208
Healthy,26,2.857587148
Healthy,26,8.809786052
Healthy,26,4.43154981
Healthy,26,2.42801069
Healthy,26,-5.967607828
Healthy,26,-1.110705508
Healthy,26,-4.457077302
Healthy,26,-6.502320235
Healthy,26,0.71174124
Gisngivitis,26,2.850551167
Gisngivitis,26,-7.116792022
Gisngivitis,26,-3.5012305
Gisngivitis,26,23.04209607
Gisngivitis,26,2.711177548
Gisngivitis,26,22.98368623
Gisngivitis,26,-26.35263889
Gisngivitis,26,26.05517934
Gisngivitis,26,10.8486508
Gisngivitis,26,18.12769362
Mucositis,26,-1.160977347
Mucositis,26,-13.5083841
Mucositis,26,-0.274750867
Mucositis,26,-2.462158158
Mucositis,26,-4.110091624
Mucositis,26,20.65433247
Mucositis,26,-5.409733246
Mucositis,26,-1.049034795
Mucositis,26,10.78902733
Mucositis,26,31.58327961
Mucositis,26,-4.043436112
Mucositis,26,1.466199053
Mucositis,26,1.155556232
Mucositis,26,-12.79112577
Mucositis,26,2.695545898
Periimplantitis,26,6.007902959
Periimplantitis,26,-1.369949669
Periimplantitis,26,0.792933977
Periimplantitis,26,-3.341363072
Periimplantitis,26,2.494723843
Periimplantitis,26,-1.541933506
Periimplantitis,26,10.44971226
Periimplantitis,26,5.791421678
Periimplantitis,26,18.5501774
Periimplantitis,26,52.40271874
Periimplantitis,26,28.46233722
Periimplantitis,26,-20.76008692
Periimplantitis,26,-1.228618901
Periimplantitis,26,-3.699723067
Healthy,26,-6.65710786
Healthy,26,3.436608034
Healthy,26,12.77255079
Healthy,26,6.594432077
Healthy,26,4.598297731
Healthy,26,-7.496235333
Healthy,26,-1.334483207
Healthy,26,-3.488867717
Healthy,26,-5.756172642
Healthy,26,1.154220551
Gisngivitis,26,4.73275512
Gisngivitis,26,-4.985057027
Gisngivitis,26,-3.235096329
Gisngivitis,26,32.69228026
Gisngivitis,26,6.601699658
Gisngivitis,26,33.63245946
Gisngivitis,26,-16.16562461
Gisngivitis,26,33.69318626
Gisngivitis,26,19.87960823
Gisngivitis,26,25.82529713
Mucositis,26,-0.192701393
Mucositis,26,-13.42316451
Mucositis,26,0.831855729
Mucositis,26,-1.44599066
Mucositis,26,-3.613567763
Mucositis,26,22.90295127
Mucositis,26,-5.18953572
Mucositis,26,0.143731006
Mucositis,26,11.79855623
Mucositis,26,29.93470414
Mucositis,26,-5.426800089
Mucositis,26,2.350313442
Mucositis,26,3.444091707
Mucositis,26,-11.70258557
Mucositis,26,1.963371576
Periimplantitis,26,7.191215008
Periimplantitis,26,-1.069208327
Periimplantitis,26,2.358756768
Periimplantitis,26,-3.204193243
Periimplantitis,26,2.49346215
Periimplantitis,26,2.046823885
Periimplantitis,26,12.19388059
Periimplantitis,26,6.67529444
Periimplantitis,26,24.74421494
Periimplantitis,26,53.45483276
Periimplantitis,26,33.46339744
Periimplantitis,26,-21.48939493
Periimplantitis,26,-0.040558834
Periimplantitis,26,-2.54830925
Healthy,26,-5.736834439
Healthy,26,3.641511197
Healthy,26,16.397961
Healthy,26,9.404515225
Healthy,26,6.589677168
Healthy,26,-7.718058631
Healthy,26,-1.417250694
Healthy,26,-2.127537731
Healthy,26,-5.107924111
Healthy,26,1.111086595
Gisngivitis,26,6.386889614
Gisngivitis,26,-2.175464447
Gisngivitis,26,-2.887871696
Gisngivitis,26,44.29944563
Gisngivitis,26,11.92697061
Gisngivitis,26,47.99079202
Gisngivitis,26,-0.33630354
Gisngivitis,26,42.41202499
Gisngivitis,26,31.02386618
Gisngivitis,26,32.58049948
Mucositis,26,1.596716076
Mucositis,26,-13.43687752
Mucositis,26,2.483007466
Mucositis,26,0.300152695
Mucositis,26,-3.053292723
Mucositis,26,26.61326638
Mucositis,26,-5.016622572
Mucositis,26,1.22014828
Mucositis,26,13.58945057
Mucositis,26,28.52260185
Mucositis,26,-5.071819114
Mucositis,26,4.576777049
Mucositis,26,6.329613118
Mucositis,26,-10.19080168
Mucositis,26,1.094379709
Periimplantitis,26,8.415483024
Periimplantitis,26,-1.036171826
Periimplantitis,26,1.408233736
Periimplantitis,26,-2.77517231
Periimplantitis,26,2.241624528
Periimplantitis,26,7.655189197
Periimplantitis,26,14.74587382
Periimplantitis,26,7.543497226
Periimplantitis,26,31.93579809
Periimplantitis,26,53.86649038
Periimplantitis,26,42.01283203
Periimplantitis,26,-22.49528723
Periimplantitis,26,1.940966997
Periimplantitis,26,-1.591305393
Healthy,26,-4.639011313
Healthy,26,3.694285572
Healthy,26,20.17676944
Healthy,26,12.95840355
Healthy,26,8.841455864
Healthy,26,-7.441719283
Healthy,26,-1.193009929
Healthy,26,-0.443215207
Healthy,26,-4.383001905
Healthy,26,0.829628348
Gisngivitis,26,7.881343513
Gisngivitis,26,0.902723534
Gisngivitis,26,-2.444820617
Gisngivitis,26,56.07737959
Gisngivitis,26,17.85077242
Gisngivitis,26,66.43183241
Gisngivitis,26,20.60894595
Gisngivitis,26,52.2766516
Gisngivitis,26,41.29538194
Gisngivitis,26,37.45644649
Mucositis,26,4.305718624
Mucositis,26,-12.98507853
Mucositis,26,5.649471553
Mucositis,26,2.660407124
Mucositis,26,-2.431454583
Mucositis,26,31.95043513
Mucositis,26,-4.915752527
Mucositis,26,2.082882204
Mucositis,26,15.67814168
Mucositis,26,27.26887527
Mucositis,26,-3.846379437
Mucositis,26,8.7431638
Mucositis,26,9.963960831
Mucositis,26,-8.515772878
Mucositis,26,0.329767027
Periimplantitis,26,9.987580592
Periimplantitis,26,-0.811083694
Periimplantitis,26,-0.078815825
Periimplantitis,26,-2.172058786
Periimplantitis,26,2.253881507
Periimplantitis,26,13.95949833
Periimplantitis,26,17.46434705
Periimplantitis,26,8.584163441
Periimplantitis,26,39.47560629
Periimplantitis,26,54.09574179
Periimplantitis,26,54.50902332
Periimplantitis,26,-22.71721216
Periimplantitis,26,4.610808171
Periimplantitis,26,-1.180355744
Healthy,27,-3.483440126
Healthy,27,4.045782534
Healthy,27,25.21263008
Healthy,27,16.72834205
Healthy,27,12.49260943
Healthy,27,-7.298986066
Healthy,27,-0.860259642
Healthy,27,1.241052794
Healthy,27,-3.581715316
Healthy,27,0.544460806
Gisngivitis,27,9.64489923
Gisngivitis,27,3.774565996
Gisngivitis,27,-1.999457789
Gisngivitis,27,66.65465273
Gisngivitis,27,23.15806402
Gisngivitis,27,88.39442482
Gisngivitis,27,43.40999215
Gisngivitis,27,62.51083341
Gisngivitis,27,47.43917105
Gisngivitis,27,39.62498273
Mucositis,27,7.635153299
Mucositis,27,-12.37932688
Mucositis,27,10.58125313
Mucositis,27,5.358688034
Mucositis,27,-1.78231086
Mucositis,27,38.63696228
Mucositis,27,-4.808640448
Mucositis,27,3.206402514
Mucositis,27,18.13220856
Mucositis,27,25.87355567
Mucositis,27,-2.528385544
Mucositis,27,15.11035813
Mucositis,27,13.96522442
Mucositis,27,-6.769077303
Mucositis,27,-0.125537194
Periimplantitis,27,12.41935353
Periimplantitis,27,0.006349514
Periimplantitis,27,0.091673576
Periimplantitis,27,-1.512406675
Periimplantitis,27,2.907099101
Periimplantitis,27,19.66699234
Periimplantitis,27,20.55517547
Periimplantitis,27,10.22439782
Periimplantitis,27,47.01974867
Periimplantitis,27,55.20600446
Periimplantitis,27,69.54977547
Periimplantitis,27,-21.00075145
Periimplantitis,27,7.818566221
Periimplantitis,27,-1.342319762
Healthy,27,-1.803697433
Healthy,27,4.981730382
Healthy,27,32.19744032
Healthy,27,20.05706202
Healthy,27,18.44979758
Healthy,27,-7.585823962
Healthy,27,-0.528835224
Healthy,27,2.671786512
Healthy,27,-2.266182208
Healthy,27,0.518232893
Gisngivitis,27,12.00437529
Gisngivitis,27,6.264383722
Gisngivitis,27,-1.397283788
Gisngivitis,27,75.41848975
Gisngivitis,27,27.42691067
Gisngivitis,27,112.8915207
Gisngivitis,27,63.1261378
Gisngivitis,27,71.56236866
Gisngivitis,27,49.50170963
Gisngivitis,27,39.13976617
Mucositis,27,10.99864002
Mucositis,27,-11.55733379
Mucositis,27,16.75900032
Mucositis,27,7.901272032
Mucositis,27,-0.460240124
Mucositis,27,46.02391251
Mucositis,27,-4.516747065
Mucositis,27,5.141956409
Mucositis,27,21.79472914
Mucositis,27,24.17005462
Mucositis,27,-1.149460874
Mucositis,27,23.07891259
Mucositis,27,17.83969185
Mucositis,27,-4.712840092
Mucositis,27,-0.367895033
Periimplantitis,27,16.02438169
Periimplantitis,27,1.339974559
Periimplantitis,27,0.804851669
Periimplantitis,27,-0.716611752
Periimplantitis,27,4.337267932
Periimplantitis,27,23.7230313
Periimplantitis,27,25.14400705
Periimplantitis,27,12.8362665
Periimplantitis,27,54.60332028
Periimplantitis,27,58.9082986
Periimplantitis,27,85.08311414
Periimplantitis,27,-16.7950225
Periimplantitis,27,11.04001145
Periimplantitis,27,-1.551791958
Healthy,27,1.095107351
Healthy,27,6.7029548
Healthy,27,40.9248242
Healthy,27,22.74239984
Healthy,27,25.95180786
Healthy,27,-8.287355343
Healthy,27,0.083400782
Healthy,27,3.631926024
Healthy,27,0.192574951
Healthy,27,0.756745084
Gisngivitis,27,14.73931306
Gisngivitis,27,8.457176574
Gisngivitis,27,-0.152979711
Gisngivitis,27,79.32547534
Gisngivitis,27,30.48744869
Gisngivitis,27,137.8313981
Gisngivitis,27,75.73153991
Gisngivitis,27,78.79970754
Gisngivitis,27,49.63809248
Gisngivitis,27,37.1670834
Mucositis,27,13.97717759
Mucositis,27,-10.26839599
Mucositis,27,23.14786624
Mucositis,27,10.30954428
Mucositis,27,1.96037391
Mucositis,27,53.18957272
Mucositis,27,-3.779715932
Mucositis,27,8.387946277
Mucositis,27,27.68311542
Mucositis,27,22.17403363
Mucositis,27,0.226914242
Mucositis,27,31.40542972
Mucositis,27,21.50153809
Mucositis,27,-2.065089662
Mucositis,27,-0.521086738
Periimplantitis,27,21.13510202
Periimplantitis,27,3.070789496
Periimplantitis,27,0.99678172
Periimplantitis,27,0.471119064
Periimplantitis,27,6.292146642
Periimplantitis,27,26.61697072
Periimplantitis,27,32.22585967
Periimplantitis,27,16.20515995
Periimplantitis,27,61.91605898
Periimplantitis,27,66.75843836
Periimplantitis,27,99.76594483
Periimplantitis,27,-10.64357147
Periimplantitis,27,14.00141861
Periimplantitis,27,-1.131182599
Healthy,27,5.480633882
Healthy,27,9.011209474
Healthy,27,50.69544861
Healthy,27,24.63407354
Healthy,27,33.70590081
Healthy,27,-9.107312604
Healthy,27,1.038063494
Healthy,27,4.001604815
Healthy,27,3.562986614
Healthy,27,1.075911922
Gisngivitis,27,17.41327393
Gisngivitis,27,10.37486019
Gisngivitis,27,2.075237109
Gisngivitis,27,78.21299318
Gisngivitis,27,32.47582426
Gisngivitis,27,160.2024812
Gisngivitis,27,81.23972088
Gisngivitis,27,83.9941473
Gisngivitis,27,49.88189177
Gisngivitis,27,35.08674232
Mucositis,27,16.0591445
Mucositis,27,-8.051504205
Mucositis,27,28.9794233
Mucositis,27,12.50510371
Mucositis,27,5.489929877
Mucositis,27,59.69140453
Mucositis,27,-2.648502477
Mucositis,27,13.03707244
Mucositis,27,36.0748296
Mucositis,27,20.01825249
Mucositis,27,1.471361308
Mucositis,27,39.00663434
Mucositis,27,24.48495687
Mucositis,27,1.002452366
Mucositis,27,-0.553605316
Periimplantitis,27,27.39426289
Periimplantitis,27,5.298783531
Periimplantitis,27,1.611922148
Periimplantitis,27,2.595309895
Periimplantitis,27,8.185577759
Periimplantitis,27,28.96088326
Periimplantitis,27,41.4257025
Periimplantitis,27,19.7046697
Periimplantitis,27,68.28981151
Periimplantitis,27,78.11604378
Periimplantitis,27,113.7716842
Periimplantitis,27,-3.498569475
Periimplantitis,27,16.81523009
Periimplantitis,27,0.257405993
Healthy,28,10.94391156
Healthy,28,11.50574919
Healthy,28,60.7054053
Healthy,28,25.68454775
Healthy,28,41.07016878
Healthy,28,-9.749375484
Healthy,28,2.277303521
Healthy,28,3.972035514
Healthy,28,7.071813313
Healthy,28,1.297734346
Gisngivitis,28,19.97116087
Gisngivitis,28,11.65895254
Gisngivitis,28,5.18661535
Gisngivitis,28,74.94313101
Gisngivitis,28,33.40135669
Gisngivitis,28,177.5062669
Gisngivitis,28,82.82432537
Gisngivitis,28,87.64097721
Gisngivitis,28,50.9697918
Gisngivitis,28,34.3704006
Mucositis,28,17.35803566
Mucositis,28,-3.815085371
Mucositis,28,33.90697456
Mucositis,28,14.38981022
Mucositis,28,9.448544964
Mucositis,28,65.43886621
Mucositis,28,-1.242331337
Mucositis,28,18.50913959
Mucositis,28,45.76128531
Mucositis,28,17.95108967
Mucositis,28,2.640077415
Mucositis,28,45.64208468
Mucositis,28,26.73723706
Mucositis,28,3.691479856
Mucositis,28,-0.316984961
Periimplantitis,28,34.28740569
Periimplantitis,28,7.722707024
Periimplantitis,28,2.256630315
Periimplantitis,28,5.865149693
Periimplantitis,28,9.742262449
Periimplantitis,28,31.28712419
Periimplantitis,28,50.34884923
Periimplantitis,28,22.67204458
Periimplantitis,28,73.54882667
Periimplantitis,28,91.96474996
Periimplantitis,28,127.8456599
Periimplantitis,28,3.7853202
Periimplantitis,28,19.36372566
Periimplantitis,28,2.620481486
Healthy,28,16.61730067
Healthy,28,13.82935217
Healthy,28,70.05301014
Healthy,28,26.16312804
Healthy,28,47.88449998
Healthy,28,-9.630165313
Healthy,28,3.718962124
Healthy,28,3.819736984
Healthy,28,10.37740166
Healthy,28,1.188198291
Gisngivitis,28,22.79652694
Gisngivitis,28,12.06069563
Gisngivitis,28,8.421448487
Gisngivitis,28,72.67280637
Gisngivitis,28,33.80985743
Gisngivitis,28,188.6820583
Gisngivitis,28,83.83324232
Gisngivitis,28,89.54377653
Gisngivitis,28,52.27444753
Gisngivitis,28,34.50692572
Mucositis,28,18.43718193
Mucositis,28,0.905336632
Mucositis,28,38.19397098
Mucositis,28,15.57822412
Mucositis,28,13.36437025
Mucositis,28,70.56284962
Mucositis,28,0.628370619
Mucositis,28,23.91313516
Mucositis,28,54.5736812
Mucositis,28,15.9896319
Mucositis,28,3.755940743
Mucositis,28,51.20199891
Mucositis,28,28.33427011
Mucositis,28,5.505750694
Mucositis,28,0.188614858
Periimplantitis,28,41.34857498
Periimplantitis,28,10.19842591
Periimplantitis,28,2.494880935
Periimplantitis,28,10.27069506
Periimplantitis,28,11.05491155
Periimplantitis,28,33.60615996
Periimplantitis,28,55.38720945
Periimplantitis,28,24.79222073
Periimplantitis,28,77.45262968
Periimplantitis,28,108.0260893
Periimplantitis,28,142.2695998
Periimplantitis,28,10.86914279
Periimplantitis,28,21.57094584
Periimplantitis,28,5.848509026
Healthy,28,21.65360565
Healthy,28,15.55182518
Healthy,28,78.02857148
Healthy,28,26.56232514
Healthy,28,53.54855576
Healthy,28,-8.214985796
Healthy,28,4.744504154
Healthy,28,3.822435442
Healthy,28,12.8314676
Healthy,28,0.718164472
Gisngivitis,28,25.96476548
Gisngivitis,28,12.12825214
Gisngivitis,28,11.16528342
Gisngivitis,28,70.72381832
Gisngivitis,28,33.78587808
Gisngivitis,28,193.2097324
Gisngivitis,28,85.70546787
Gisngivitis,28,89.68730446
Gisngivitis,28,56.03286945
Gisngivitis,28,34.02920058
Mucositis,28,19.8388898
Mucositis,28,5.137261504
Mucositis,28,41.99414395
Mucositis,28,16.39824158
Mucositis,28,16.84830189
Mucositis,28,75.18217834
Mucositis,28,3.049913121
Mucositis,28,28.54879644
Mucositis,28,61.10660952
Mucositis,28,13.90416025
Mucositis,28,4.969091804
Mucositis,28,55.43413983
Mucositis,28,29.07086484
Mucositis,28,6.48710713
Mucositis,28,0.716570363
Periimplantitis,28,48.21708789
Periimplantitis,28,12.31555998
Periimplantitis,28,2.562659288
Periimplantitis,28,15.29544392
Periimplantitis,28,12.18735518
Periimplantitis,28,35.8901691
Periimplantitis,28,56.65383407
Periimplantitis,28,25.98299162
Periimplantitis,28,80.14871833
Periimplantitis,28,125.486216
Periimplantitis,28,157.5217721
Periimplantitis,28,17.87726017
Periimplantitis,28,23.4485269
Periimplantitis,28,9.662973915
Healthy,28,25.81684789
Healthy,28,16.62511258
Healthy,28,84.90932429
Healthy,28,28.39859242
Healthy,28,57.34070775
Healthy,28,-5.452860827
Healthy,28,5.153011181
Healthy,28,4.101545491
Healthy,28,14.50086576
Healthy,28,0.14237471
Gisngivitis,28,29.10518502
Gisngivitis,28,12.5380798
Gisngivitis,28,13.25552445
Gisngivitis,28,67.54447262
Gisngivitis,28,33.11166571
Gisngivitis,28,192.6371239
Gisngivitis,28,88.83817716
Gisngivitis,28,88.46340346
Gisngivitis,28,63.31172222
Gisngivitis,28,31.9495831
Mucositis,28,21.93990998
Mucositis,28,8.949505819
Mucositis,28,45.79197347
Mucositis,28,16.77599109
Mucositis,28,19.73556516
Mucositis,28,79.11548851
Mucositis,28,5.652372233
Mucositis,28,32.35160008
Mucositis,28,65.51896252
Mucositis,28,11.76977304
Mucositis,28,5.730663512
Mucositis,28,58.32122165
Mucositis,28,28.969527
Mucositis,28,7.21566251
Mucositis,28,1.103869087
Periimplantitis,28,54.65543177
Periimplantitis,28,15.92870569
Periimplantitis,28,3.055959751
Periimplantitis,28,20.34534975
Periimplantitis,28,13.17095041
Periimplantitis,28,37.63501952
Periimplantitis,28,56.88812892
Periimplantitis,28,26.40861667
Periimplantitis,28,81.42495754
Periimplantitis,28,143.0433832
Periimplantitis,28,173.2208554
Periimplantitis,28,26.98037471
Periimplantitis,28,24.57343997
Periimplantitis,28,13.64022561
Healthy,29,29.10647733
Healthy,29,17.30680829
Healthy,29,91.97510544
Healthy,29,30.66586359
Healthy,29,58.70592604
Healthy,29,-1.56443853
Healthy,29,5.432724395
Healthy,29,4.661244559
Healthy,29,15.5074324
Healthy,29,-0.248326809
Gisngivitis,29,32.01315142
Gisngivitis,29,13.10796504
Gisngivitis,29,14.73909342
Gisngivitis,29,63.32525062
Gisngivitis,29,31.8708096
Gisngivitis,29,188.8466164
Gisngivitis,29,93.58437202
Gisngivitis,29,85.5024976
Gisngivitis,29,68.6966422
Gisngivitis,29,29.61420879
Mucositis,29,24.53007922
Mucositis,29,11.59328129
Mucositis,29,49.86262222
Mucositis,29,16.86051439
Mucositis,29,22.06159147
Mucositis,29,81.6963954
Mucositis,29,7.923761212
Mucositis,29,35.95133921
