MW,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis
74.9,44.81412148,64.98706007,468.3863005,27.04625149,64.93110682,188.651984,30.53162415,13.32894711,71.97633744,3.524450579,61.48892235,18.34389608,116.2001691,274.4422673,318.8724901,541.6242035,39.30164588,184.4312985,95.22255221,248.6357846,62.47633225,70.70616159,78.15386878,5.766168134,94.00560621,69.61499311,41.13846827,115.6776271,85.73298995,126.3887831,3.625124897,20.43865874,35.45167717,33.35870224,64.75355939,72.89799146,23.57867353,8.025902854,220.7636633,2.421469228,41.55969276,63.56711161,58.64706895,68.19224524,172.1998704,88.74905973,63.50767457,29.09627504,88.66343803
75.3,38.35331606,52.98706238,419.8434647,28.17635139,63.02193603,154.6551686,23.40383785,10.0255207,56.8495527,2.256914741,53.3675778,16.44041777,86.58055269,302.6853645,388.2794707,643.0040142,43.59414345,188.9046656,96.43000667,277.1899804,59.21642805,59.06823568,75.26284623,5.647912658,76.85016615,69.7173944,29.5413981,93.60353421,77.40808778,82.37929722,3.701059678,17.83577625,37.96554277,31.79418384,69.74923459,66.81708382,19.93114354,6.456754034,172.1276229,2.310057695,42.3067826,60.34451709,50.45079716,71.85441687,160.141403,89.89343495,56.11064066,29.89714402,64.50043298
75.7,34.01471189,45.41000418,376.5661907,30.09748802,62.36073023,127.8536575,18.01765483,8.109015443,46.85327585,1.43997334,47.48841731,16.19281864,66.24757549,330.9284617,457.6864513,744.3838248,47.88664101,193.1827655,100.7781282,305.7441762,57.71537891,51.11943307,74.9693801,6.099172748,65.00338701,71.11931983,21.87054594,78.4354522,72.13541525,56.7307507,3.522071049,16.73143412,41.01444432,31.42378151,73.21270911,63.48951508,18.9685849,6.459229037,130.3086428,2.43669076,44.29447328,59.30963965,45.01498495,75.64309837,154.0454738,91.92442224,52.7188983,31.28039726,48.46204148
76.1,31.57012898,41.83115454,340.2059763,32.52478419,62.67609554,107.5123076,14.58175782,7.487375882,40.19874987,0.985807736,43.40633324,17.03741181,52.65142794,358.8812242,571.4146872,925.2802002,57.11544859,196.6368656,104.4749507,326.2306144,57.11353201,46.22857062,77.09243355,6.901166312,56.51291142,72.99917495,16.46769662,67.27994045,69.28410643,46.0361416,3.620986377,17.43802478,43.91366961,30.22872094,75.55653564,61.92476382,20.50249302,5.341753677,98.95223809,2.765306675,46.43302822,60.14602459,41.39863339,79.38868455,152.7099954,94.60186806,52.63606485,32.76064016,39.86044593
76.5,30.44299205,40.56619067,310.8586948,35.3516351,64.3177228,91.69607298,12.71251366,7.420163498,35.5469418,0.816825051,40.96088143,18.7292402,42.92004761,370.1070411,662.4804683,1083.265586,69.41087995,199.0270133,104.3163976,325.9510667,56.67111225,42.71838739,80.77282477,8.295556896,50.28240724,75.10483964,12.14808059,59.200409,68.06763867,43.39511403,4.230989323,19.08071703,46.57371943,30.85499322,78.22994084,61.56801105,20.40120805,3.370769248,77.38933028,3.589831938,47.96000143,62.69343946,39.03486516,82.16915931,154.9226244,97.41693296,54.64298115,35.00063107,34.17581193
76.9,30.18336044,39.97522911,288.1947068,38.40626304,67.05193349,79.66035438,11.80003078,7.893517054,32.64343446,0.823186745,40.07759205,20.38542676,35.90092844,364.1436769,720.3875833,1202.541801,85.93476621,199.6770128,101.4189267,306.320467,56.07196899,40.44443041,84.96550663,9.678715938,46.06373855,77.04980415,8.905370531,53.32522218,68.12430595,44.16079703,4.891616654,20.74925146,48.67598015,35.09824035,82.04570738,62.17776118,18.56830651,2.19688424,63.41781089,4.403940709,48.6022045,66.98958799,38.02200839,83.90435373,159.5247914,99.87964502,57.53429363,35.99183364,29.8315561
77.3,30.53019452,39.4402661,271.5202017,41.33160107,70.44105538,71.07289163,11.58495423,8.515616288,31.22302508,1.068153792,40.2821303,21.67036269,31.22810632,340.5288957,734.6398209,1267.310665,107.8489384,198.7097857,97.95855972,268.7537492,55.0957627,39.40649442,89.43812663,10.59403527,43.83159404,78.41921155,6.946685236,50.10917884,69.18493831,47.05127611,5.286114466,21.47571787,50.09157147,39.31803869,86.53579243,63.56830149,17.72343452,2.299601447,54.07423512,4.959804816,48.50284696,72.25793172,38.1162623,84.54912078,165.2941784,101.2996458,60.22236894,37.17599066,27.04469694
77.7,31.67575949,39.16914841,259.172715,43.24744571,73.91145511,65.24880207,11.71899676,8.881304666,31.15094637,1.32528635,41.08025801,22.89617841,28.60313527,296.9678747,677.1786458,1237.312542,140.1168718,196.1603674,93.92280981,216.7409162,53.89000167,39.49958142,93.31919283,10.78908589,43.16756699,79.27523146,6.05416739,50.1149401,71.511394,53.1986794,5.578062196,21.92169531,50.86109036,40.41973168,90.0076379,65.65128708,19.55797483,2.535736303,47.3455775,5.443900514,48.10813245,78.43841228,39.18126023,84.86182057,170.8904079,101.0544421,62.08623435,40.10350349,26.68764554
78.1,33.4140722,39.31432095,250.1555508,43.99376126,76.8820127,61.41529361,11.96759572,8.385396031,32.00676337,1.454358588,41.8859361,23.67042272,27.5773524,247.9420373,586.7255111,1161.20024,176.4307149,191.8332631,89.40746895,164.6176819,52.75598525,39.93413981,96.10527394,10.99937887,43.4254143,80.03901863,5.965335675,51.52061838,74.66684222,60.72719996,5.549881414,22.5334157,51.23580626,39.37026421,90.62386698,68.01330724,21.04723753,2.640096256,43.03355051,5.929470565,47.63180766,86.07521412,40.5676545,84.99899744,175.309111,99.30339223,63.17589543,45.11365994,27.1121155
78.5,35.73135301,39.5549804,243.4405195,44.24600384,79.73235832,59.22251925,12.07965998,8.53281988,33.26285756,1.510204894,42.25975629,24.05245615,27.56838267,197.6120612,476.4656861,1048.51963,213.1210151,185.5767301,86.39902726,115.6931424,51.59430872,40.09886835,97.54218121,11.25476496,44.00181003,80.79544531,6.651322035,52.00550024,78.42499904,66.64976402,5.103670445,22.65951574,51.4716921,39.81635598,86.54045629,70.60742616,22.76083946,2.802965429,40.95643942,6.365011894,47.45126836,93.33124154,41.66146794,84.99742257,178.2847207,96.61714541,63.45086989,47.68551828,27.32823471
78.9,38.11742992,39.48214093,237.9691196,44.22568731,82.53312288,58.46875388,11.97793057,9.445268141,34.49059953,1.553006606,42.20026477,24.10941888,27.93396311,150.1386243,359.5844395,908.8165834,246.5183199,177.8760259,84.79774684,73.27639418,50.91597119,39.79595404,97.72083986,11.51056475,44.3809022,81.53586479,7.555036415,50.86260725,81.84787371,70.36870835,4.350467647,23.05260385,51.43679264,42.02641852,76.75563641,73.0087563,23.75303899,2.979926097,40.56291642,6.498678527,47.87995645,96.72755576,42.27164085,84.88549045,179.6347016,93.27267106,63.30646684,46.59489147,27.54302627
79.3,40.30487996,38.86845947,233.0583468,44.10365302,84.44665663,57.8706411,11.86695762,9.940693051,35.39270883,1.497953669,42.03065711,23.87341544,28.36965776,114.7101685,261.5560661,756.1204863,261.6624986,170.2531187,82.75745358,43.2949428,50.59221474,38.94234717,96.8887409,11.72139891,45.96421392,82.2494812,8.175704705,49.31260868,83.76392412,74.72759993,3.791115209,24.07489457,51.09060534,40.99669736,63.02601262,74.62305143,25.08007434,3.23470157,41.03763356,6.684353843,48.54340056,94.8680185,42.59177985,84.61173949,179.2096345,89.81613238,63.21454415,43.70891704,27.66945892
79.7,42.14749054,37.64105814,228.7013016,44.01982585,85.03896672,57.27456066,11.67224795,9.54301054,35.6282476,1.48073225,41.68067603,23.90653842,28.62686511,88.29218859,184.9976227,612.0968312,260.4660592,163.0588297,79.44456112,21.34735665,50.17087977,38.32455162,95.73984151,12.25777437,48.61817054,82.9936851,8.711820297,48.79872066,83.86241041,81.32587835,3.816706831,24.72329215,50.86806254,40.42898299,48.16646618,75.49588181,26.28872885,3.589426997,41.85602394,6.822195073,49.01302792,89.57364304,42.84752371,84.17532441,177.7043994,86.46749372,63.34362956,42.75480924,27.96038973
80.1,43.2019169,36.43775703,225.1891745,43.95101101,84.69932375,56.76104723,11.35981897,9.020041142,35.1887159,0.943404714,41.36131387,23.85908823,28.67113753,70.15884368,129.0118387,482.8400661,244.6739437,155.5705189,76.02023035,6.329640086,49.21301041,38.62400804,94.61350257,12.92863495,50.73213412,83.70978941,9.334835377,48.43135645,82.39489765,89.73917329,4.227537591,25.27628324,50.2606527,40.37684784,34.86654249,75.80999315,26.73656583,3.806242379,42.78903377,6.647584482,48.93528136,84.49454139,42.8587206,83.36033568,176.1861712,83.43563787,63.6845013,42.27015109,28.40685466
80.5,43.50405978,35.73819265,222.226988,43.83937493,84.01119854,56.15104483,11.18711502,9.578486989,34.03677074,1.13171875,41.05938497,23.90497382,28.59558518,59.58429279,92.70144328,374.4446391,216.0310941,147.4717575,73.34640182,-2.862202552,48.60519435,38.80502432,93.54896322,13.66506941,51.18297436,84.32747753,9.677736556,47.51272382,80.0033713,100.7012071,4.550849484,26.00817064,49.03611717,39.81866305,24.7567777,75.69096921,27.00215653,3.71787678,43.45898871,6.359402272,48.25083612,80.73360771,42.43022281,81.96452039,174.6646575,80.56480694,64.10534768,40.83714934,28.75387546
80.9,43.64529076,35.52288177,219.5596165,43.10216893,83.42962592,55.27131654,11.35876341,10.26196184,33.44003625,2.026746468,40.74656509,23.86525795,28.63943747,56.49123616,76.22473117,303.1139965,180.004666,138.9030991,71.13272355,-6.611805916,48.99858863,38.14867268,92.48577085,14.175589,50.34512039,84.80670658,9.769305778,46.50125181,78.06476277,113.8206545,4.571882867,26.31779643,46.91937345,38.11712464,18.24196562,75.145017,27.50904353,3.825862966,43.78564596,5.949857587,47.30873629,77.45854079,41.95590106,80.16074047,172.228054,77.60820303,64.33140841,38.69197677,28.9252676
81.3,43.57277026,35.42207192,217.1356354,42.04608105,82.476811,54.17642233,11.56442566,10.45252859,31.53361897,2.73024466,40.62291854,23.48873866,29.03242312,55.85182011,67.43218135,252.1274742,146.4549942,130.5408667,68.75710224,-8.198507806,49.20670453,37.09983096,91.27499208,14.7324209,49.55732235,85.0291963,10.0150682,45.92577454,76.58589513,127.0903731,4.384907963,25.50565926,44.35704842,35.73935196,14.46076099,74.26776978,28.46656808,4.41196105,43.94775256,5.474791001,46.03831613,74.49370352,41.58106973,78.18085792,167.9961856,74.81444207,64.39378229,37.50920782,29.08533572
81.7,43.58015992,34.99892042,214.4956873,40.791745,81.59035883,53.25637938,11.6692627,10.35440144,28.74812343,2.480070436,40.41599356,22.77474271,29.61018994,56.86427265,64.46681336,218.0235802,117.4213481,122.4966435,66.33001212,-8.427185313,47.24450556,36.43116119,89.78237891,14.99218421,49.17337582,84.48674396,10.24580727,45.58622243,75.44651322,137.6633573,4.203326519,23.604929,41.88944303,34.33834889,11.46880574,73.35210953,29.62800324,4.557396598,43.94405057,5.344517676,44.36551415,71.94132488,41.30477225,76.08759383,162.2094554,72.13313124,64.05985565,36.60697254,29.51738802
82.1,43.20113344,34.21785421,211.2295339,39.42005746,80.16469604,52.42821498,11.74618679,10.15953644,33.66090449,1.603616499,39.97507432,21.85778725,30.19680706,58.72682176,65.47164672,197.3408228,94.94299758,114.5910181,63.93209622,-8.102715529,43.98356723,36.04978959,87.76750174,14.93889461,48.50743742,82.71993909,10.21910161,45.18049962,74.26509732,142.4703419,4.030423523,21.99411356,39.64876362,33.10178557,9.36239743,72.10497464,30.44746315,4.03084757,43.96868048,4.61149707,41.99277014,69.45849423,40.72455287,73.80128972,156.0697266,68.99895608,63.25516084,35.99467441,30.04786594
82.5,43.15045079,33.01705261,207.2607138,38.11089306,78.26979303,51.58327027,11.55295213,10.03194272,45.34591136,0.875701652,39.50197728,20.79027044,30.61548612,61.18759942,69.12543968,188.6007897,82.26724258,106.7908724,61.18412214,-6.543123089,40.48268771,34.86199812,85.14661645,14.48899793,48.01624054,79.67219999,9.842703012,44.92911377,72.50858203,138.4262486,3.715857128,20.76582965,37.50285547,31.53812159,9.393629329,70.33777229,30.48579802,3.431938151,44.35846975,4.276401217,38.78298971,66.72826532,39.79632029,71.17946103,150.1572825,65.38060284,61.67866538,34.71917282,30.26641625
82.9,43.12304659,31.23613673,202.8782796,36.67032663,76.63202807,50.71945201,10.93778454,10.00869613,50.79665685,0.703502162,38.50240862,19.65613856,30.932599,63.39101003,73.44933021,184.6474576,74.2811813,99.35243772,58.29711114,-4.294446206,37.52968869,33.24557046,81.99310941,13.71026599,47.96971925,75.59347872,9.279442504,45.01267843,70.33273592,125.9206984,3.332254629,18.95008068,35.38325553,29.87119013,10.76473147,68.11952453,29.90982341,3.170442087,44.83051777,4.023222234,35.35171807,63.4267153,38.7972032,68.29400191,144.2050607,61.55842831,59.13500633,33.39155927,29.59956965
83.3,42.35975391,29.13208011,198.187327,35.42489147,75.29764094,49.68262618,10.04607207,9.478403092,43.52100208,0.368542969,37.370941,18.23986349,31.15883885,65.12267718,78.26657988,184.7938653,69.98876608,92.2627009,55.40253039,-1.651036132,34.21539054,31.64724673,78.10529879,12.63712588,47.90313641,70.95006958,8.811664393,45.27772478,67.98620446,107.569193,2.962111405,16.85248763,33.01813158,28.08979797,11.7504315,65.81852472,29.2136164,2.922789285,45.27513418,3.380662679,31.85212228,59.78641878,37.58078563,65.33960136,138.0128033,57.86666405,55.58947955,32.3208469,28.42841477
83.8,40.54620745,26.83809636,192.1144858,34.35017019,73.38014372,48.32134877,9.05372102,8.835055445,30.48229131,0.199242753,36.03486609,16.60958757,31.17897825,66.16822448,83.40045023,188.3530518,68.39394926,85.14705579,52.05937228,1.092755883,30.75300739,29.98628744,73.66093768,11.51967563,47.47313836,66.1366365,8.278967261,45.45302095,65.4500122,86.80188922,2.670144005,15.57352347,30.68494173,26.23623771,12.12684463,63.81281313,28.3599986,2.20547675,45.24416236,2.27306069,28.18288329,56.27434598,36.34718114,62.28546879,131.4472693,54.32141884,51.56174634,31.49319383,26.83737424
84.2,38.27668695,24.48242196,184.1955942,33.05820082,70.86409566,46.64891122,7.900905459,8.22724756,24.63083553,0.139419215,34.18552294,15.03011511,30.89222634,66.41455017,88.69389677,195.0915061,68.93167986,77.94322147,48.35348012,3.470259095,27.83244593,28.26834157,68.81814728,10.62695904,46.86906143,61.28325856,7.666131654,45.30272274,62.78143637,66.79533256,2.577681837,14.66190737,28.67526679,24.24571238,13.1150065,61.86968274,27.24117105,1.344440552,44.94740654,1.162108756,24.33998253,53.04295456,35.05068581,59.05296997,124.752731,50.8776291,46.98774337,30.61451833,24.69815422
84.6,36.23558466,21.97048001,174.7400209,31.5819228,68.24396426,44.59236552,6.756652037,7.636586307,24.94760887,0.107813752,31.94949599,13.78846874,30.46500145,66.52085302,93.83318955,203.7749419,70.52291705,71.09580143,44.4797406,6.268336176,25.25563211,26.27769964,63.98673533,10.04308568,46.18368967,56.50837109,7.118054629,44.56761439,59.95417022,50.2378265,2.670894427,12.78535577,26.7063639,22.29169238,15.12973102,59.94506096,25.73574871,1.214935103,44.70937423,0.99362897,20.12352102,49.94183447,33.69592852,55.47454276,118.4518919,47.64360318,41.96093344,29.40858263,22.19942462
85,34.51508435,19.38924746,164.6496795,29.90104734,65.72969446,42.10868612,5.995453287,6.744306636,23.59901102,0.017522433,29.44175113,12.73714214,29.58144182,66.65990729,99.0044905,214.5396849,72.86820221,64.69861985,40.88698196,10.00125267,22.38572018,24.07439869,59.36327876,9.280760595,45.18741442,51.87438952,6.567774317,43.01892285,57.11895626,38.21909305,2.701614066,10.12064649,24.55103411,20.50408132,15.92628536,57.97153194,24.19404211,1.23814051,44.59566382,0.885972375,16.32212027,46.99582956,32.37945293,51.7136985,112.3644905,44.61611068,36.52702965,28.46899849,19.79674094
85.4,32.43773104,17.19255122,152.969354,27.9850436,62.58174422,39.29468976,5.190862108,5.468943233,21.40663439,0.052438131,27.12056586,11.41338746,28.35171824,67.00448722,104.3939615,227.5220611,75.66807669,58.51012061,37.87946061,15.18327413,19.38968486,21.98142343,55.05445306,8.103799648,43.78172265,47.28841595,5.88127441,40.64423289,54.3606972,30.23382191,2.563506363,8.256325603,22.0530326,18.74244806,16.81607521,55.87319239,22.62633196,0.772369489,44.03432628,0.943049005,12.90410865,44.22457941,30.77169592,48.02735611,106.2523774,41.50937534,31.08334856,27.46569953,17.44273503
85.8,30.60087866,15.38153526,140.849468,25.59304789,59.16871837,36.32818807,4.114517286,3.896767171,20.01622299,0.134057564,25.26320804,9.595986156,26.56414511,68.30285959,109.9374656,243.7960534,78.66832425,52.51391405,35.0564743,22.28822927,16.37411986,20.18493171,50.80440645,7.007001147,42.18014441,42.69516157,4.763677142,37.77066197,51.7197795,24.61124009,2.309286372,7.296074443,19.05819335,17.09184554,17.78950637,53.74631592,21.14366989,-0.23364872,42.8763726,0.554786784,9.76663326,41.68265468,29.23719543,44.42794778,100.1260667,38.35796869,26.01523544,25.87265037,15.12455963
86.3,28.8404013,13.50820603,132.0729163,22.93671547,56.35945615,33.4944899,3.391233953,2.472962197,18.52451884,0.177017322,23.45332989,7.678725368,24.35890026,71.00720016,116.2427166,263.0313295,81.59446115,46.79751324,32.3096522,30.92796802,13.67457878,18.66830135,46.55708745,6.393614899,40.59099238,38.18848817,4.741203585,34.79321196,48.98433726,20.87467891,1.992697034,6.549110185,15.7179008,15.55670178,18.42775036,51.31869403,19.82487401,-0.879191453,40.70971979,-0.471345724,7.191834698,38.97472152,27.87957165,40.99503078,93.98358075,35.38580481,21.43400721,24.16109946,13.08530502
86.7,27.26647157,11.39370625,124.0968234,20.55872141,53.36219478,31.38261303,3.005083769,1.253366257,17.26428745,0.073827455,21.42115229,6.151781704,21.92804864,75.2413632,123.5177509,286.1103709,84.35507852,41.51073581,30.89484586,41.27373088,11.21339953,17.11509502,42.2159786,5.969959614,38.86430919,34.05385058,5.318148839,31.78061542,45.96119954,18.59969146,1.674211252,5.554725049,12.91113131,14.15241886,18.66779071,48.63137193,18.67685727,-0.72236766,37.94994197,-1.478261859,5.038007355,35.92006585,26.60562759,37.67986345,87.96501523,32.62919257,17.56704181,22.6312096,11.12394215
87.1,25.81368544,9.033951048,113.6824459,18.47369032,48.86175778,29.23294341,2.256853408,0.44680096,16.18282595,-0.123243167,19.1044094,4.97432649,19.3771959,81.12920294,131.9706049,313.9156588,86.85876749,36.77088001,31.54794838,53.49675836,9.203775395,15.46197387,37.8324472,5.246066387,36.75190137,30.52411333,4.748956592,28.69315121,42.74098209,17.85043618,1.390741058,4.060074837,10.81907078,12.85876281,18.74587261,45.9202954,17.44775259,-0.632869871,34.77728674,-1.887516524,3.664604033,32.65303142,25.76357735,34.61244976,82.2100615,30.06251912,14.53072234,21.57362546,9.091302844
87.5,24.19259264,6.91577472,100.8757371,16.69899701,49.27540018,26.27852931,1.118638146,-0.180716965,14.76604894,-0.295306968,16.67037206,3.847198487,16.79532278,89.0302077,143.1668458,351.6661382,88.88111829,32.50821886,32.5957745,68.27241237,7.463235853,13.93263738,33.68795136,4.321239009,34.40009971,27.53948302,2.853413463,25.71678936,39.3270849,18.05048002,1.154475675,3.349987673,9.215952239,11.79132972,18.56504724,43.12304453,15.88414586,-0.824195912,31.32263927,-1.976553991,2.954049509,29.28705549,24.86507115,32.04429075,76.57114717,27.72819172,12.2047601,20.73806951,7.073090969
